Model_Family,Variable,Period,Classes,LatentClass,Assigned_Class_Label,Archetype_Group,Display_Label,Color_Name,Color_Hex,Rationale,Source_Project,Source_File,Status,Narrative_Label,Legacy_Display_Label,Legacy_Archetype_Group,Legacy_Rationale,Decision_Source
LCGA,JPACES,Early Childhood (0–5 Years),8,3,"Late Dual Absence, Rising Overcrowding, Severe Low SES","Late Dual Absence, Rising Overcrowding, Severe Low SES","Late Dual Absence, Rising Overcrowding, Severe Low SES",wine,#882255,"Father absence is high throughout, mother absence rises sharply later, overcrowding increases, and low household SES remains near-certain.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Late Dual Absence, Rising Overcrowding, Severe Low SES",,,,canonical_only_retained
LCGA,JPACES,Early Childhood (0–5 Years),8,4,"Paternal Absence, Minimal Overcrowding, Low SES","Paternal Absence, Minimal Overcrowding, Low SES","Paternal Absence, Minimal Overcrowding, Low SES",sky,#88CCEE,"Father absence is high while mother absence remains low, overcrowding is minimal, and low household SES is common though less chronic than the most deprived profiles.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Paternal Absence, Minimal Overcrowding, Low SES",,,,canonical_only_retained
LCGA,JPACES,Early Childhood (0–5 Years),8,5,"Maternal Shift, Low Overcrowding, Improving SES","Maternal Shift, Low Overcrowding, Improving SES","Maternal Shift, Low Overcrowding, Improving SES",orange,#E69F00,"Mother absence rises while father absence declines, overcrowding remains low, and the probability of low household SES improves markedly over time.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Maternal Shift, Low Overcrowding, Improving SES",,,,canonical_only_retained
LCGA,JPACES,Early Childhood (0–5 Years),8,6,"Two-Parent, Moderate Overcrowding, Improving SES","Two-Parent, Moderate Overcrowding, Improving SES","Two-Parent, Moderate Overcrowding, Improving SES",light_gray,#DDDDBD,"Both parents are generally present, overcrowding is moderate, and the probability of low household SES declines substantially across early childhood.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Two-Parent, Moderate Overcrowding, Improving SES",,,,canonical_only_retained
LCGA,JPACES,Early Childhood (0–5 Years),8,7,"Paternal Absence, High Overcrowding, Higher SES","Paternal Absence, High Overcrowding, Higher SES","Paternal Absence, High Overcrowding, Higher SES",blue,#4477AA,"Father absence is near-certain, mother absence remains low, overcrowding is high, and the probability of low household SES stays comparatively low.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Paternal Absence, High Overcrowding, Higher SES",,,,canonical_only_retained
LCGA,JPACES,Early Childhood (0–5 Years),8,8,"Paternal Absence, High Overcrowding, Severe Low SES","Paternal Absence, High Overcrowding, Severe Low SES","Paternal Absence, High Overcrowding, Severe Low SES",indigo,#332288,"Father absence is near-certain, mother absence remains low, overcrowding is high and rising, and the probability of low household SES remains near-certain.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Paternal Absence, High Overcrowding, Severe Low SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,1,"Two-Parent, Severe Overcrowding, Higher SES","Two-Parent, Severe Overcrowding, Higher SES","Two-Parent, Severe Overcrowding, Higher SES",gray,#BBBBBB,"Both parents are generally present, overcrowding is severe and persistent, and the probability of low household SES remains very low.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Two-Parent, Severe Overcrowding, Higher SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,2,"Dual Absence, Minimal Overcrowding, Moderate Low SES","Dual Absence, Minimal Overcrowding, Moderate Low SES","Dual Absence, Minimal Overcrowding, Moderate Low SES",lavender,#CC79A7,"Mother and father absence are both high, overcrowding remains minimal, and the probability of low household SES is moderate but improves over time.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Dual Absence, Minimal Overcrowding, Moderate Low SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,3,"Paternal Absence, High Overcrowding, Severe Low SES","Paternal Absence, High Overcrowding, Severe Low SES","Paternal Absence, High Overcrowding, Severe Low SES",indigo,#332288,"Father absence is near-certain while mother absence remains low, overcrowding is high, and low household SES remains near-certain.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Paternal Absence, High Overcrowding, Severe Low SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,4,"Maternal Absence, High Overcrowding, Moderate Low SES","Maternal Absence, High Overcrowding, Moderate Low SES","Maternal Absence, High Overcrowding, Moderate Low SES",orange,#E69F00,"Mother absence is high while father absence remains comparatively low, overcrowding is high, and the probability of low household SES improves over time.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Maternal Absence, High Overcrowding, Moderate Low SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,5,"Dual Absence, Severe Overcrowding, Higher SES","Dual Absence, Severe Overcrowding, Higher SES","Dual Absence, Severe Overcrowding, Higher SES",purple,#AA3377,"Mother and father absence are both near-certain, overcrowding is severe, and the probability of low household SES stays low.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Dual Absence, Severe Overcrowding, Higher SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,6,"Dual Absence, Severe Overcrowding, Severe Low SES","Dual Absence, Severe Overcrowding, Severe Low SES","Dual Absence, Severe Overcrowding, Severe Low SES",wine,#882255,"Mother and father absence are both near-certain, overcrowding is severe, and low household SES remains near-certain.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Dual Absence, Severe Overcrowding, Severe Low SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,7,"Paternal Absence, Minimal Overcrowding, Moderate Low SES","Paternal Absence, Minimal Overcrowding, Moderate Low SES","Paternal Absence, Minimal Overcrowding, Moderate Low SES",sky,#88CCEE,"Father absence is high while mother absence remains low, overcrowding is minimal, and the probability of low household SES is modest and declining.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Paternal Absence, Minimal Overcrowding, Moderate Low SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,8,"Paternal Absence, Severe Overcrowding, Moderate Low SES","Paternal Absence, Severe Overcrowding, Moderate Low SES","Paternal Absence, Severe Overcrowding, Moderate Low SES",blue,#4477AA,"Father absence is near-certain while mother absence remains low, overcrowding is severe, and the probability of low household SES is moderate and improving.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Paternal Absence, Severe Overcrowding, Moderate Low SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,9,"Two-Parent, High Overcrowding, Severe Low SES","Two-Parent, High Overcrowding, Severe Low SES","Two-Parent, High Overcrowding, Severe Low SES",yellow,#CCBB44,"Both parents are generally present, overcrowding is high, and low household SES remains persistently severe.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Two-Parent, High Overcrowding, Severe Low SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,10,"Two-Parent, Minimal Overcrowding, Higher SES","Two-Parent, Minimal Overcrowding, Higher SES","Two-Parent, Minimal Overcrowding, Higher SES",light_gray,#DDDDBD,"Both parents are generally present, overcrowding remains minimal, and the probability of low household SES stays very low.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Two-Parent, Minimal Overcrowding, Higher SES",,,,canonical_only_retained
LCGA,JPACES,Middle–Late Childhood (6–12 Years),11,11,"Two-Parent, Minimal Overcrowding, Severe Low SES","Two-Parent, Minimal Overcrowding, Severe Low SES","Two-Parent, Minimal Overcrowding, Severe Low SES",teal,#44AA99,"Both parents are generally present and overcrowding remains minimal, but the probability of low household SES remains near-certain across the age range.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Two-Parent, Minimal Overcrowding, Severe Low SES",,,,canonical_only_retained
LCGA,JPAES,Early Childhood (0–5 Years),3,1,"Two-Parent, Low SES","Two-Parent, Low SES","Two-Parent, Low SES",gray,#BBBBBB,"Both mother and father are generally present, but the probability of low household SES remains high across early childhood.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Two-Parent, Low SES",,,,canonical_only_retained
LCGA,JPAES,Early Childhood (0–5 Years),3,2,"Dual Absence, Low SES","Dual Absence, Low SES","Dual Absence, Low SES",purple,#AA3377,"Mother and father absence are both high, alongside persistently high probability of low household SES.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Dual Absence, Low SES",,,,canonical_only_retained
LCGA,JPAES,Early Childhood (0–5 Years),3,3,"Paternal Absence, Low SES","Paternal Absence, Low SES","Paternal Absence, Low SES",blue,#4477AA,"Father absence is near-certain while mother absence remains low, with persistently high probability of low household SES.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Paternal Absence, Low SES",,,,canonical_only_retained
LCGA,JPAES,Middle–Late Childhood (6–12 Years),9,1,"Dual Absence, Higher SES","Dual Absence, Higher SES","Dual Absence, Higher SES",lavender,#CC79A7,"Mother and father absence are both high, but the probability of low household SES remains low, indicating comparatively higher SES.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Dual Absence, Higher SES",,,,canonical_only_retained
LCGA,JPAES,Middle–Late Childhood (6–12 Years),9,2,"Paternal Absence, Higher SES","Paternal Absence, Higher SES","Paternal Absence, Higher SES",sky,#88CCEE,"Father absence is high while mother absence remains low, and the probability of low household SES stays minimal.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Paternal Absence, Higher SES",,,,canonical_only_retained
LCGA,JPAES,Middle–Late Childhood (6–12 Years),9,3,"Paternal Absence, Moderate Low SES","Paternal Absence, Moderate Low SES","Paternal Absence, Moderate Low SES",blue,#4477AA,"Father absence is near-certain, mother absence remains low, and the probability of low household SES is moderate but improves over time.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Paternal Absence, Moderate Low SES",,,,canonical_only_retained
LCGA,JPAES,Middle–Late Childhood (6–12 Years),9,4,"Late Dual Absence, Low SES","Late Dual Absence, Low SES","Late Dual Absence, Low SES",purple,#AA3377,"Father absence rises from low to near-certain and mother absence also rises later, alongside a high probability of low household SES.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Late Dual Absence, Low SES",,,,canonical_only_retained
LCGA,JPAES,Middle–Late Childhood (6–12 Years),9,5,"Maternal Absence, Moderate Low SES","Maternal Absence, Moderate Low SES","Maternal Absence, Moderate Low SES",orange,#E69F00,"Mother absence rises strongly while father absence remains comparatively low, with moderate probability of low household SES.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Maternal Absence, Moderate Low SES",,,,canonical_only_retained
LCGA,JPAES,Middle–Late Childhood (6–12 Years),9,6,"Two-Parent, Low SES","Two-Parent, Low SES","Two-Parent, Low SES",gray,#BBBBBB,"Both parents are generally present, but the probability of low household SES remains high across middle-late childhood.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Two-Parent, Low SES",,,,canonical_only_retained
LCGA,JPAES,Middle–Late Childhood (6–12 Years),9,7,"Paternal Absence, Severe Low SES","Paternal Absence, Severe Low SES","Paternal Absence, Severe Low SES",indigo,#332288,"Father absence is near-certain, mother absence remains low, and the probability of low household SES is near-certain across the age range.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Paternal Absence, Severe Low SES",,,,canonical_only_retained
LCGA,JPAES,Middle–Late Childhood (6–12 Years),9,8,"Dual Absence, Severe Low SES","Dual Absence, Severe Low SES","Dual Absence, Severe Low SES",wine,#882255,"Mother and father absence are both high, with persistently near-certain probability of low household SES.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Dual Absence, Severe Low SES",,,,canonical_only_retained
LCGA,JPAES,Middle–Late Childhood (6–12 Years),9,9,"Two-Parent, Higher SES","Two-Parent, Higher SES","Two-Parent, Higher SES",light_gray,#DDDDBD,"Both parents are generally present and the probability of low household SES remains very low, indicating comparatively higher SES.",transition_screening_reference,data/metadata/class_registry.csv,retained_canonical_first_pass,"Two-Parent, Higher SES",,,,canonical_only_retained
LCGA,LIVEDWOF,Early Childhood (0–5 Years),3,1,Stable High (Yes Throughout),Stable High,Stable High (Yes Throughout),gray,#BBBBBB,Consistently high probability across ages 0–5.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable High (Yes Throughout),Stable High (Yes Throughout),Stable High,Consistently high probability across ages 0–5.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOF,Early Childhood (0–5 Years),3,2,Shift Down Mid (Exit ≈2–4y),Shift Down Mid,Shift Down Mid (Exit ≈2–4y),indigo,#332288,"Starts high and drops steeply around ages 2–4, indicating a mid-period shift out of the event.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Down Mid (Exit ≈2–4y),Shift Down Mid (Exit ≈2–4y),Shift Down Mid,"Starts high and drops steeply around ages 2–4, indicating a mid-period shift out of the event.",canonical_label_plus_obj01_archetype
LCGA,LIVEDWOF,Early Childhood (0–5 Years),3,3,Stable Low (No Throughout),Stable Low,Stable Low (No Throughout),light_gray,#DDDDBD,Near-zero probability through early childhood.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Low (No Throughout),Stable Low (No Throughout),Stable Low,Near-zero probability through early childhood.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOF,Entire Childhood (0–12 Years),4,1,Shift Down Early (Exit),Shift Down Early,Shift Down Early (Exit),gray,#BBBBBB,High at birth with gradual decline suggests an early shift out of the event.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Down Early (Exit),Shift Down Early (Exit),Shift Down Early,High at birth with gradual decline suggests an early shift out of the event.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOF,Entire Childhood (0–12 Years),4,2,Stable Low (No Throughout),Stable Low,Stable Low (No Throughout),indigo,#332288,Near-zero probability throughout the entire period.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Low (No Throughout),Stable Low (No Throughout),Stable Low,Near-zero probability throughout the entire period.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOF,Entire Childhood (0–12 Years),4,3,Stable High (Yes Throughout),Stable High,Stable High (Yes Throughout),light_gray,#DDDDBD,Near-one probability throughout the entire period.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable High (Yes Throughout),Stable High (Yes Throughout),Stable High,Near-one probability throughout the entire period.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOF,Entire Childhood (0–12 Years),4,4,Shift Up Mid (≈6–10y),Shift Up Mid,Shift Up Mid (≈6–10y),red,#D73027,"Starts low/moderate and rises sharply mid-childhood, indicating a mid-period shift.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Mid (≈6–10y),Shift Up Mid (≈6–10y),Shift Up Mid,"Starts low/moderate and rises sharply mid-childhood, indicating a mid-period shift.",canonical_label_plus_obj01_archetype
LCGA,LIVEDWOF,Middle–Late Childhood (6–12 Years),4,1,Stable High (Yes Throughout),Stable High,Stable High (Yes Throughout),gray,#BBBBBB,Consistently high probability across ages 6–12.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable High (Yes Throughout),Stable High (Yes Throughout),Stable High,Consistently high probability across ages 6–12.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOF,Middle–Late Childhood (6–12 Years),4,2,Stable Low (No Throughout),Stable Low,Stable Low (No Throughout),indigo,#332288,Consistently low probability across ages 6–12.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Low (No Throughout),Stable Low (No Throughout),Stable Low,Consistently low probability across ages 6–12.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOF,Middle–Late Childhood (6–12 Years),4,3,Shift Down Early (Exit),Shift Down Early,Shift Down Early (Exit),light_gray,#DDDDBD,"Starts high and steadily declines, indicating an early shift out of the event.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Down Early (Exit),Shift Down Early (Exit),Shift Down Early,"Starts high and steadily declines, indicating an early shift out of the event.",canonical_label_plus_obj01_archetype
LCGA,LIVEDWOF,Middle–Late Childhood (6–12 Years),4,4,Shift Up Mid (≈8–12y),Shift Up Mid,Shift Up Mid (≈8–12y),red,#D73027,Increase toward high probability after ~8 years indicates a mid-to-late shift.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Mid (≈8–12y),Shift Up Mid (≈8–12y),Shift Up Mid,Increase toward high probability after ~8 years indicates a mid-to-late shift.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Early Childhood (0–5 Years),4,1,Shift Up Late (≈3–5y),Shift Up Late,Shift Up Late (≈3–5y),gray,#BBBBBB,"Low probability in early years followed by a steep increase around 3–5 years, consistent with a late shift into the event.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Late (≈3–5y),Shift Up Late (≈3–5y),Shift Up Late,"Low probability in early years followed by a steep increase around 3–5 years, consistent with a late shift into the event.",canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Early Childhood (0–5 Years),4,2,Stable High (Yes Throughout),Stable High,Stable High (Yes Throughout),indigo,#332288,"Consistently high probability across all ages, indicating sustained presence of the target category.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable High (Yes Throughout),Stable High (Yes Throughout),Stable High,"Consistently high probability across all ages, indicating sustained presence of the target category.",canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Early Childhood (0–5 Years),4,3,Stable Low (No Throughout),Stable Low,Stable Low (No Throughout),light_gray,#DDDDBD,"Consistently low probability across all ages, indicating sustained absence of the target category.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Low (No Throughout),Stable Low (No Throughout),Stable Low,"Consistently low probability across all ages, indicating sustained absence of the target category.",canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Early Childhood (0–5 Years),4,4,Convex Peak Early (Peak ≈2y),Convex Peak Early,Convex Peak Early (Peak ≈2y),red,#D73027,"Probability rises to an early peak and then returns toward zero, consistent with a convex (peak) pattern.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Convex Peak Early (Peak ≈2y),Convex Peak Early (Peak ≈2y),Convex Peak Early,"Probability rises to an early peak and then returns toward zero, consistent with a convex (peak) pattern.",canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Entire Childhood (0–12 Years),6,1,Shift Up Early (≈0–3y),Shift Up Early,Shift Up Early (≈0–3y),gray,#BBBBBB,Early increase to sustained high probability suggests an early shift with persistence.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Early (≈0–3y),Shift Up Early (≈0–3y),Shift Up Early,Early increase to sustained high probability suggests an early shift with persistence.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Entire Childhood (0–12 Years),6,2,Shift Down Early (Exit),Shift Down Early,Shift Down Early (Exit),indigo,#332288,High probability in early years followed by sustained decline indicates an early shift out of the event.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Down Early (Exit),Shift Down Early (Exit),Shift Down Early,High probability in early years followed by sustained decline indicates an early shift out of the event.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Entire Childhood (0–12 Years),6,3,Convex Peak Mid (Peak ≈5–7y),Convex Peak Mid,Convex Peak Mid (Peak ≈5–7y),light_gray,#DDDDBD,Mid-childhood peak followed by decline suggests a convex (peak) pattern.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Convex Peak Mid (Peak ≈5–7y),Convex Peak Mid (Peak ≈5–7y),Convex Peak Mid,Mid-childhood peak followed by decline suggests a convex (peak) pattern.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Entire Childhood (0–12 Years),6,4,Shift Up Late (≈8–12y),Shift Up Late,Shift Up Late (≈8–12y),red,#D73027,Late childhood increase toward high probability indicates a late shift.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Late (≈8–12y),Shift Up Late (≈8–12y),Shift Up Late,Late childhood increase toward high probability indicates a late shift.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Entire Childhood (0–12 Years),6,5,Shift Up Mid (≈4–6y),Shift Up Mid,Shift Up Mid (≈4–6y),bluish_green,#009E73,Transition from low to high occurs mid-period and remains high.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Mid (≈4–6y),Shift Up Mid (≈4–6y),Shift Up Mid,Transition from low to high occurs mid-period and remains high.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Entire Childhood (0–12 Years),6,6,Stable Low (No Throughout),Stable Low,Stable Low (No Throughout),teal,#44AA99,Near-zero probability throughout the entire period.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Low (No Throughout),Stable Low (No Throughout),Stable Low,Near-zero probability throughout the entire period.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Middle–Late Childhood (6–12 Years),5,1,Stable High (Yes Throughout),Stable High,Stable High (Yes Throughout),gray,#BBBBBB,"Consistently high probability across ages 6–12, indicating persistence of the target category.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable High (Yes Throughout),Stable High (Yes Throughout),Stable High,"Consistently high probability across ages 6–12, indicating persistence of the target category.",canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Middle–Late Childhood (6–12 Years),5,2,Shift Up Late (≈10–12y),Shift Up Late,Shift Up Late (≈10–12y),indigo,#332288,"Near-zero probability until late childhood followed by rapid increase, indicating a late shift.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Late (≈10–12y),Shift Up Late (≈10–12y),Shift Up Late,"Near-zero probability until late childhood followed by rapid increase, indicating a late shift.",canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Middle–Late Childhood (6–12 Years),5,3,Shift Up Mid (≈8–9y),Shift Up Mid,Shift Up Mid (≈8–9y),light_gray,#DDDDBD,"Increase begins mid-period and reaches high levels, indicating a mid-period shift.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Mid (≈8–9y),Shift Up Mid (≈8–9y),Shift Up Mid,"Increase begins mid-period and reaches high levels, indicating a mid-period shift.",canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Middle–Late Childhood (6–12 Years),5,4,Stable Low (No Throughout),Stable Low,Stable Low (No Throughout),red,#D73027,Probability remains near zero across ages 6–12.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Low (No Throughout),Stable Low (No Throughout),Stable Low,Probability remains near zero across ages 6–12.,canonical_label_plus_obj01_archetype
LCGA,LIVEDWOM,Middle–Late Childhood (6–12 Years),5,5,Shift Down Early (Exit),Shift Down Early,Shift Down Early (Exit),bluish_green,#009E73,"Starts high and declines over the period, consistent with an early shift out of the event.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Down Early (Exit),Shift Down Early (Exit),Shift Down Early,"Starts high and declines over the period, consistent with an early shift out of the event.",canonical_label_plus_obj01_archetype
LCGA,PAYC,Early Childhood (0–5 Years),7,1,Shift Up Mid (2–4y),Shift Up Mid,Shift Up Mid (2–4y),gray,#BBBBBB,Composite rises sharply around ages 2–4 and then plateaus at a higher level through age 5.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Mid (2–4y),Shift Up Mid (2–4y),Shift Up Mid,Composite rises sharply around ages 2–4 and then plateaus at a higher level through age 5.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Early Childhood (0–5 Years),7,2,Stable Low (0–5y),Stable Low,Stable Low (0–5y),indigo,#332288,Composite remains near zero across ages 0–5.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Low (0–5y),Stable Low (0–5y),Stable Low,Composite remains near zero across ages 0–5.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Early Childhood (0–5 Years),7,3,Concave Trough Mid (2–3y),Concave Trough Mid,Concave Trough Mid (2–3y),light_gray,#DDDDBD,Composite declines from a low–moderate baseline to a trough around ages 2–3 and then rebounds by age 5.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Concave Trough Mid (2–3y),Concave Trough Mid (2–3y),Concave Trough Mid,Composite declines from a low–moderate baseline to a trough around ages 2–3 and then rebounds by age 5.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Early Childhood (0–5 Years),7,4,Stable Medium (0–5y),Stable Medium,Stable Medium (0–5y),red,#D73027,Composite stays consistently elevated at a moderate level across ages 0–5.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Medium (0–5y),Stable Medium (0–5y),Stable Medium,Composite stays consistently elevated at a moderate level across ages 0–5.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Early Childhood (0–5 Years),7,5,Shift Up Mid (1–5y),Shift Up Mid,Shift Up Mid (1–5y),bluish_green,#009E73,"Composite increases steadily across early childhood, ending higher by age 5.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Up Mid (1–5y),Shift Up Mid (1–5y),Shift Up Mid,"Composite increases steadily across early childhood, ending higher by age 5.",canonical_label_plus_obj01_archetype
LCGA,PAYC,Early Childhood (0–5 Years),7,6,Stable Medium (0–5y),Stable Medium,Stable Medium (0–5y),teal,#44AA99,Composite remains stable at a moderate level throughout ages 0–5.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Medium (0–5y),Stable Medium (0–5y),Stable Medium,Composite remains stable at a moderate level throughout ages 0–5.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Early Childhood (0–5 Years),7,7,Shift Down Late (3–5y),Shift Down Late,Shift Down Late (3–5y),green,#228833,"Composite declines across later early childhood, with the drop concentrated after ~3 years.",public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Shift Down Late (3–5y),Shift Down Late (3–5y),Shift Down Late,"Composite declines across later early childhood, with the drop concentrated after ~3 years.",canonical_label_plus_obj01_archetype
LCGA,PAYC,Entire Childhood (0–12 Years),9,1,Convex Peak Early (2–4y),Convex Peak Early,Convex Peak Early (2–4y),gray,#BBBBBB,Composite increases in early childhood to an early peak and then declines gradually through later childhood.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Convex Peak Early (2–4y),Convex Peak Early (2–4y),Convex Peak Early,Composite increases in early childhood to an early peak and then declines gradually through later childhood.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Entire Childhood (0–12 Years),9,2,Stable Low (0–12y),Stable Low,Stable Low (0–12y),indigo,#332288,Composite remains near zero across ages 0–12.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Low (0–12y),Stable Low (0–12y),Stable Low,Composite remains near zero across ages 0–12.,canonical_label_plus_obj01_archetype
LCGA,PAYC,Entire Childhood (0–12 Years),9,3,Stable Medium (0–12y),Stable Medium,Stable Medium (0–12y),light_gray,#DDDDBD,Composite stays consistently moderate across the full childhood period.,public_seed_registry,data/metadata/class_registry.csv,curated_overlap_first_pass,Stable Medium (0–12y),Stable Medium (0–12y),Stable Medium,Composite stays consistently moderate across the full childhood period.,canonical_label_plus_obj01_archetype
